predicate,argument,role_type,sentence 1,sub-fit score 1,sentence 2,sub-fit score 2,sentence 3,sub-fit score 3,sentence 4,sub-fit score 4,sentence 5,sub-fit score 5,actual_fit,exp_fit
sketch,scientist,ARG1,The scientist sketched a diagram of the new experiment.,0.8,The artist sketched a portrait of the famous scientist.,0.5,The scientist sketched a plan for the new project.,0.8,,0.5,The scientist sketched a detailed diagram of the new theory.,0.8,1.9,0.68
sketch,woman,ARG0,The woman sketched a portrait of her friend.,0.8,The woman sketched a quick outline of the plan.,0.8,The woman sketched a rough draft of the proposal.,0.8,The woman sketched a detailed map of the city.,0.8,The woman sketched a vivid picture of the landscape.,0.8,4.3,0.8
sketch,woman,ARG1,The woman sketched a portrait of her friend.,0.8,The woman sketched a quick outline of the plan.,0.8,The woman sketched a rough draft of the proposal.,0.8,The woman sketched a detailed map of the city.,0.8,The woman sketched a vivid picture of the landscape.,0.8,5.3,0.8
slap,child,ARG0,The child slapped the teacher.,0.8,The teacher slapped the child.,0.8,The child slapped the dog.,0.8,The dog slapped the child.,0.8,The child slapped the cat.,0.8,4,0.8
slap,child,ARG1,The child slapped the teacher.,0.8,The teacher slapped the child.,0.8,The child slapped the dog.,0.8,The dog slapped the child.,0.8,The child slapped the cat.,0.8,4.5,0.8
slap,fireman,ARG0,The fireman slapped the arsonist.,0.5,,0.5,,0.5,,0.5,,0.5,1.5,0.5
slap,fireman,ARG1,The fireman slapped the arsonist for setting the fire.,0.5,The fireman slapped the dog for barking too loudly.,0.5,,0.5,The fireman slapped the teacher for not teaching the lesson properly.,0.5,The fireman slapped the student for not paying attention in class.,0.5,1.1,0.5
slap,prisoner,ARG0,The prisoner was slapped by the guard.,0.8,The guard slapped the prisoner.,0.8,The prisoner was slapped by the police.,0.5,The police slapped the prisoner.,0.5,The prisoner was slapped by the judge.,0.5,4.7,0.62
slap,prisoner,ARG1,The police officer slapped the prisoner for resisting arrest.,0.5,The prisoner was slapped by the police officer for disobeying orders.,0.5,The prisoner slapped the police officer for hitting him.,0.5,The police officer slapped the prisoner for being a troublemaker.,0.8,The prisoner slapped the police officer for being too rough.,0.5,5.6,0.56
slaughter,butcher,ARG0,The butcher slaughtered the cow.,0.8,The butcher slaughtered the pig.,0.8,The butcher slaughtered the chicken.,0.8,The butcher slaughtered the sheep.,0.8,The butcher slaughtered the goat.,0.8,6.2,0.8
slaughter,butcher,ARG1,The butcher slaughtered the cow.,0.8,The butcher slaughtered the pig.,0.8,The butcher slaughtered the chicken.,0.8,The butcher slaughtered the sheep.,0.8,The butcher slaughtered the goat.,0.8,1.4,0.8
slaughter,cow,ARG0,The farmer slaughtered the cow.,1.0,The cow was slaughtered by the farmer.,1.0,The farmer slaughtered the cow with a sharp knife.,1.0,The cow was slaughtered by the farmer with a sharp knife.,1.0,The farmer slaughtered the cow with a sharp knife in a cold and dark place.,1.0,1.1,1.0
slaughter,cow,ARG1,The farmer slaughtered the cow for meat.,1.0,The butcher slaughtered the cow for the market.,1.0,The rancher slaughtered the cow for the ranch.,0.8,The farmer slaughtered the cow for the farm.,0.8,The rancher slaughtered the cow for the ranch.,0.8,6.9,0.88
slaughter,farmer,ARG0,The farmer slaughtered the pig.,0.8,The pig was slaughtered by the farmer.,1.0,The farmer slaughtered the pig with a sharp knife.,0.8,The pig was slaughtered by the farmer with a sharp knife.,0.8,The farmer slaughtered the pig with a sharp knife in a cold and dark place.,0.8,5.9,0.84
slaughter,farmer,ARG1,The farmer slaughtered the pig.,0.8,The farmer slaughtered the cow.,0.8,The farmer slaughtered the sheep.,0.8,The farmer slaughtered the chicken.,0.8,The farmer slaughtered the turkey.,0.8,1.4,0.8
slaughter,pig,ARG0,The farmer slaughtered the pig for food.,1.0,The butcher slaughtered the pig for meat.,1.0,The pig was slaughtered for its meat.,1.0,The pig was slaughtered for its leather.,0.8,The pig was slaughtered for its hide.,1.0,1,0.96
slaughter,pig,ARG1,The farmer slaughtered the pig for food.,1.0,The butcher slaughtered the pig for meat.,1.0,The pig was slaughtered for its meat.,1.0,The pig was slaughtered for its leather.,0.8,The pig was slaughtered for its hide.,0.8,6.8,0.92
stalk,antelope,ARG0,The hunter stalked the antelope.,1.0,The antelope was stalked by the hunter.,1.0,The hunter stalked the antelope for hours.,1.0,The antelope was stalked by the hunter for hours.,1.0,The hunter stalked the antelope until it was exhausted.,1.0,2.8,1.0
stalk,antelope,ARG1,The hunter stalked the antelope through the grasslands.,1.0,The antelope was stalked by the hunter in the forest.,1.0,The hunter stalked the antelope in the dark of night.,1.0,The antelope was stalked by the hunter in the bright sunlight.,1.0,The hunter stalked the antelope in the cold winter air.,1.0,5,1.0
stalk,deer,ARG0,The deer stalked the forest.,1.0,The deer stalked the hunter.,0.8,The deer stalked the prey.,1.0,The deer stalked the predator.,0.8,The deer stalked the victim.,0.8,2.3,0.88
stalk,deer,ARG1,The hunter stalked the deer in the forest.,1.0,The deer was stalked by the hunter in the forest.,1.0,"The hunter stalked the deer in the forest, but it was too quick for him.",0.8,"The deer was stalked by the hunter in the forest, but it managed to escape.",0.8,"The hunter stalked the deer in the forest, but it was too tired to run.",0.8,5.2,0.88
stalk,lion,ARG0,The lion stalked the herd of zebras.,1.0,The lion stalked the antelope.,1.0,The lion stalked the gazelle.,1.0,The lion stalked the wildebeest.,1.0,The lion stalked the giraffe.,0.8,5.9,0.96
stalk,lion,ARG1,The lion stalked the herd of zebras.,1.0,The lion stalked the antelope.,1.0,The lion stalked the gazelle.,1.0,The lion stalked the wildebeest.,1.0,The lion stalked the giraffe.,0.8,2.2,0.96
stalk,prey,ARG0,The stalking predator stalked its prey in the forest.,1.0,The stalking predator stalked its prey in the dark.,1.0,The stalking predator stalked its prey in the rain.,1.0,The stalking predator stalked its prey in the sun.,1.0,The stalking predator stalked its prey in the snow.,1.0,1.7,1.0
stalk,prey,ARG1,The stalking predator stalked its prey in the forest.,1.0,The stalking predator stalked its prey in the dark.,1.0,The stalking predator stalked its prey in the rain.,1.0,The stalking predator stalked its prey in the sun.,1.0,The stalking predator stalked its prey in the snow.,1.0,6,1.0
stalk,prowler,ARG0,The prowler stalked the victim.,1.0,The victim was stalked by the prowler.,0.8,The prowler stalked the victim in the dark.,0.8,The victim was stalked by the prowler in the dark.,0.8,The prowler stalked the victim in the woods.,0.8,6.4,0.84
stalk,prowler,ARG1,The prowler stalked the victim.,0.8,The victim was stalked by the prowler.,0.8,The prowler stalked the victim in the dark.,0.8,The victim was stalked by the prowler in the dark.,0.8,The prowler stalked the victim in the woods.,0.8,2.1,0.8
stalk,snake,ARG0,The snake stalked its prey.,1.0,The snake stalked the prey.,1.0,The snake stalked the prey with stealth.,1.0,The snake stalked the prey with caution.,1.0,The snake stalked the prey with determination.,1.0,4.9,1.0
stalk,snake,ARG1,The snake stalked its prey.,1.0,The snake stalked the prey.,1.0,The snake stalked the prey with stealth.,1.0,The snake stalked the prey with caution.,1.0,The snake stalked the prey with determination.,1.0,2.3,1.0
stalk,zebra,ARG0,The zebra stalked the antelope.,0.8,The zebra stalked the wildebeest.,0.8,The zebra stalked the giraffe.,0.8,The zebra stalked the zebra.,1.0,The zebra stalked the hyena.,0.8,2.4,0.84
stalk,zebra,ARG1,The zebra stalked the antelope.,0.8,The zebra stalked the wildebeest.,0.8,The zebra stalked the giraffe.,0.8,The zebra stalked the zebra.,1.0,The zebra stalked the hyena.,0.8,4.2,0.84
startle,bird,ARG0,The bird startled me.,0.8,The bird startled the cat.,0.8,The bird startled the dog.,0.8,The bird startled the baby.,0.8,The bird startled the baby's mother.,0.5,3.2,0.74
startle,bird,ARG1,The bird startled when it saw the snake.,0.8,The bird startled when it heard the loud noise.,1.0,The bird startled when it felt the sudden movement.,1.0,The bird startled when it saw the predator.,1.0,The bird startled when it felt the sudden chill in the air.,0.8,6,0.92
startle,burglar,ARG0,The burglar startled me as he entered the room.,0.5,The burglar startled me when he suddenly appeared in the doorway.,0.8,The burglar startled me when he jumped out from behind the curtain.,0.8,The burglar startled me when he emerged from the shadows.,0.8,The burglar startled me when he appeared from nowhere.,0.8,6.5,0.74
startle,burglar,ARG1,The burglar startled the guard as he entered the room.,0.8,The burglar startled the dog as he was barking loudly.,0.8,The burglar startled the cat as it was sleeping soundly.,0.5,The burglar startled the baby as it was crying.,0.5,The burglar startled the elderly woman as she was walking alone.,0.5,4.8,0.62
startle,kid,ARG0,The kid startled the dog.,0.8,The dog startled the kid.,0.8,The kid startled the cat.,0.5,The cat startled the kid.,0.8,The kid startled the rabbit.,0.8,5.4,0.74
startle,kid,ARG1,The kid startled the dog.,0.8,The dog startled the kid.,0.8,The kid startled the cat.,0.8,The cat startled the kid.,0.8,The kid startled the rabbit.,0.8,5.1,0.8
startle,librarian,ARG0,The librarian startled the children by suddenly appearing in the room.,0.5,The librarian startled the other librarians by announcing that the library was closing early.,0.8,The librarian startled the customer by asking for their library card.,0.5,The librarian startled the other librarians by accidentally knocking over a bookshelf.,0.8,The librarian startled the customer by asking if they wanted to borrow a book.,0.5,1.9,0.62
startle,librarian,ARG1,The librarian startled the children by suddenly appearing in the room.,0.5,The librarian startled the other librarians by announcing that the library was closing early.,0.8,The librarian startled the customer by asking for their library card.,0.5,The librarian startled the other librarians by accidentally knocking over a bookshelf.,0.8,The librarian startled the customer by asking them to leave the library because they were making too much noise.,0.5,4.8,0.62
startle,prankster,ARG0,The prankster startled the cat by hiding behind the curtains.,0.8,The prankster startled the dog by putting a fake spider on its head.,0.8,The prankster startled the neighbor by playing a loud music at 3am.,0.8,The prankster startled the coworker by putting a fake spider on their shoulder.,0.8,The prankster startled the friend by putting a fake spider on their hand.,0.8,6.7,0.8
startle,prankster,ARG1,The prankster startled the cat by hiding behind the curtains.,0.8,The prankster startled the dog by putting a fake spider on its head.,0.8,The prankster startled the neighbor by playing a loud music at 3am.,0.8,The prankster startled the coworker by putting a fake spider on their shoulder.,0.8,The prankster startled the friend by putting a fake spider on their hand.,0.8,3,0.8
steal,criminal,ARG0,The criminal stole the money from the bank.,1.0,The thief stole the valuable jewels from the museum.,0.5,The burglar stole the laptop from the office.,0.5,The pickpocket stole the wallet from the tourist.,0.5,The con artist stole the identity from the victim.,0.5,6.7,0.6
steal,criminal,ARG1,The criminal stole the money from the bank.,1.0,The thief stole the valuable jewels from the museum.,0.8,The burglar stole the laptop from the office.,0.5,The pickpocket stole the wallet from the tourist.,0.5,The con artist stole the identity from the victim.,0.5,1.4,0.66
steal,infant,ARG0,The thief stole the baby.,0.5,The baby was stolen by the thief.,0.5,The thief took the baby.,0.5,The baby was taken by the thief.,0.5,The thief kidnapped the baby.,0.5,1.7,0.5
steal,infant,ARG1,The thief stole the baby from the hospital.,0.5,The burglar stole the infant from the nursery.,0.8,The pickpocket stole the baby from the shopping mall.,0.5,The kidnapper stole the infant from the orphanage.,0.8,The criminal stole the baby from the hospital.,0.5,4.5,0.62
steal,van,ARG0,The thief stole the van.,1.0,The van was stolen by the thief.,1.0,The thief stole the van from the parking lot.,1.0,The van was stolen by the thief from the parking lot.,0.8,The thief stole the van and drove it away.,0.8,1.1,0.92
steal,van,ARG1,The thief stole the van.,1.0,The van was stolen by the thief.,1.0,The thief stole the van from the parking lot.,1.0,The van was stolen by the thief in the parking lot.,1.0,The thief stole the van and drove it away.,0.8,5.2,0.96
steal,wallet,ARG0,The thief stole the wallet.,1.0,The wallet was stolen by the thief.,1.0,The thief took the wallet.,1.0,The wallet was taken by the thief.,1.0,The thief had stolen the wallet.,1.0,1,1.0
steal,wallet,ARG1,The thief stole the wallet.,1.0,The wallet was stolen by the thief.,1.0,The thief took the wallet.,1.0,The wallet was taken by the thief.,1.0,The thief had stolen the wallet.,1.0,6.5,1.0
