predicate,argument,role_type,sentence 1,sub-fit score 1,sentence 2,sub-fit score 2,sentence 3,sub-fit score 3,sentence 4,sub-fit score 4,sentence 5,sub-fit score 5,actual_fit,exp_fit
slaughter,cow,ARG1,The farmer slaughtered the cow for meat.,0.75,The butcher slaughtered the cow for the market.,0.75,The rancher slaughtered the cow for the ranch.,0.75,The farmer slaughtered the cow for the farm.,0.75,The rancher slaughtered the cow for the ranch.,0.75,6.9,0.75
slaughter,farmer,ARG0,The farmer slaughtered the pig.,0.75,The pig was slaughtered by the farmer.,0.75,The farmer slaughtered the pig with a sharp knife.,0.75,The pig was slaughtered by the farmer with a sharp knife.,0.75,The farmer slaughtered the pig with a sharp knife in a cold and dark place.,0.75,5.9,0.75
slaughter,farmer,ARG1,The farmer slaughtered the pig.,0.75,The farmer slaughtered the cow.,0.75,The farmer slaughtered the sheep.,0.75,The farmer slaughtered the chicken.,0.75,The farmer slaughtered the turkey.,0.75,1.4,0.75
slaughter,pig,ARG0,The farmer slaughtered the pig for food.,0.75,The butcher slaughtered the pig for meat.,0.75,The pig was slaughtered for its meat.,0.75,The pig was slaughtered for its leather.,0.75,The pig was slaughtered for its hide.,0.75,1,0.75
slaughter,pig,ARG1,The farmer slaughtered the pig for food.,0.75,The butcher slaughtered the pig for meat.,0.75,The pig was slaughtered for its meat.,0.75,The pig was slaughtered for its leather.,0.75,The pig was slaughtered for its hide.,0.75,6.8,0.75
stalk,antelope,ARG0,The hunter stalked the antelope.,0.75,The antelope was stalked by the hunter.,0.75,The hunter stalked the antelope for hours.,0.75,The antelope was stalked by the hunter for hours.,0.75,The hunter stalked the antelope until it was exhausted.,0.75,2.8,0.75
stalk,antelope,ARG1,The hunter stalked the antelope through the grasslands.,0.75,The antelope was stalked by the hunter in the forest.,0.75,The hunter stalked the antelope in the dark of night.,0.75,The antelope was stalked by the hunter in the bright sunlight.,0.75,The hunter stalked the antelope in the cold winter air.,0.75,5,0.75
stalk,deer,ARG0,The deer stalked the forest.,0.75,The deer stalked the hunter.,0.75,The deer stalked the prey.,0.75,The deer stalked the predator.,0.75,The deer stalked the victim.,0.75,2.3,0.75
stalk,deer,ARG1,The hunter stalked the deer in the forest.,0.75,The deer was stalked by the hunter in the forest.,0.75,"The hunter stalked the deer in the forest, but it was too quick for him.",0.75,"The deer was stalked by the hunter in the forest, but it managed to escape.",0.75,"The hunter stalked the deer in the forest, but it was too tired to run.",0.75,5.2,0.75
stalk,lion,ARG0,The lion stalked the herd of zebras.,0.75,The lion stalked the antelope.,0.75,The lion stalked the gazelle.,1.0,The lion stalked the wildebeest.,0.75,The lion stalked the giraffe.,0.75,5.9,0.8
stalk,lion,ARG1,The lion stalked the herd of zebras.,0.75,The lion stalked the antelope.,0.75,The lion stalked the gazelle.,0.75,The lion stalked the wildebeest.,0.75,The lion stalked the giraffe.,0.75,2.2,0.75
stalk,prey,ARG0,The stalking predator stalked its prey in the forest.,1.0,The stalking predator stalked its prey in the dark.,0.75,The stalking predator stalked its prey in the rain.,0.75,The stalking predator stalked its prey in the sun.,0.75,The stalking predator stalked its prey in the snow.,0.75,1.7,0.8
stalk,prey,ARG1,The stalking predator stalked its prey in the forest.,1.0,The stalking predator stalked its prey in the dark.,0.75,The stalking predator stalked its prey in the rain.,0.75,The stalking predator stalked its prey in the sun.,0.75,The stalking predator stalked its prey in the snow.,0.75,6,0.8
stalk,prowler,ARG0,The prowler stalked the victim.,0.75,The victim was stalked by the prowler.,0.75,The prowler stalked the victim in the dark.,0.75,The victim was stalked by the prowler in the dark.,0.75,The prowler stalked the victim in the woods.,0.75,6.4,0.75
stalk,prowler,ARG1,The prowler stalked the victim.,0.75,The victim was stalked by the prowler.,0.75,The prowler stalked the victim in the dark.,0.75,The victim was stalked by the prowler in the dark.,0.75,The prowler stalked the victim in the woods.,0.75,2.1,0.75
stalk,snake,ARG0,The snake stalked its prey.,1.0,The snake stalked the prey.,0.75,The snake stalked the prey with stealth.,0.75,The snake stalked the prey with caution.,0.75,The snake stalked the prey with determination.,0.75,4.9,0.8
stalk,snake,ARG1,The snake stalked its prey.,1.0,The snake stalked the prey.,0.75,The snake stalked the prey with stealth.,0.75,The snake stalked the prey with caution.,0.75,The snake stalked the prey with determination.,0.75,2.3,0.8
stalk,zebra,ARG0,The zebra stalked the antelope.,0.75,The zebra stalked the wildebeest.,0.75,The zebra stalked the giraffe.,0.75,The zebra stalked the zebra.,1.0,The zebra stalked the hyena.,0.75,2.4,0.8
stalk,zebra,ARG1,The zebra stalked the antelope.,0.75,The zebra stalked the wildebeest.,0.75,The zebra stalked the giraffe.,0.75,The zebra stalked the zebra.,1.0,The zebra stalked the hyena.,0.75,4.2,0.8
startle,bird,ARG0,The bird startled me.,0.75,The bird startled the cat.,0.75,The bird startled the dog.,0.75,The bird startled the baby.,0.75,The bird startled the baby's mother.,0.75,3.2,0.75
startle,bird,ARG1,The bird startled when it saw the snake.,0.75,The bird startled when it heard the loud noise.,0.75,The bird startled when it felt the sudden movement.,0.75,The bird startled when it saw the predator.,0.75,The bird startled when it felt the sudden chill in the air.,0.75,6,0.75
startle,burglar,ARG0,The burglar startled me as he entered the room.,0.75,The burglar startled me when he suddenly appeared in the doorway.,0.75,The burglar startled me when he jumped out from behind the curtain.,0.75,The burglar startled me when he emerged from the shadows.,0.75,The burglar startled me when he appeared from nowhere.,0.75,6.5,0.75
startle,burglar,ARG1,The burglar startled the guard as he entered the room.,0.75,The burglar startled the dog as he was barking loudly.,0.75,The burglar startled the cat as it was sleeping soundly.,0.75,The burglar startled the baby as it was crying.,0.75,The burglar startled the elderly woman as she was walking alone.,0.75,4.8,0.75
startle,kid,ARG0,The kid startled the dog.,0.75,The dog startled the kid.,0.75,The kid startled the cat.,0.75,The cat startled the kid.,0.75,The kid startled the rabbit.,0.75,5.4,0.75
startle,kid,ARG1,The kid startled the dog.,0.75,The dog startled the kid.,0.75,The kid startled the cat.,0.75,The cat startled the kid.,0.75,The kid startled the rabbit.,0.75,5.1,0.75
startle,librarian,ARG0,The librarian startled the children by suddenly appearing in the room.,0.75,The librarian startled the other librarians by announcing that the library was closing early.,0.75,The librarian startled the customer by asking for their library card.,0.75,The librarian startled the other librarians by accidentally knocking over a bookshelf.,0.75,The librarian startled the customer by asking if they wanted to borrow a book.,0.75,1.9,0.75
startle,librarian,ARG1,The librarian startled the children by suddenly appearing in the room.,0.75,The librarian startled the other librarians by announcing that the library was closing early.,0.75,The librarian startled the customer by asking for their library card.,0.75,The librarian startled the other librarians by accidentally knocking over a bookshelf.,0.75,The librarian startled the customer by asking them to leave the library because they were making too much noise.,0.75,4.8,0.75
startle,prankster,ARG0,The prankster startled the cat by hiding behind the curtains.,0.75,The prankster startled the dog by putting a fake spider on its head.,0.75,The prankster startled the neighbor by playing a loud music at 3am.,0.75,The prankster startled the coworker by putting a fake spider on their shoulder.,0.75,The prankster startled the friend by putting a fake spider on their hand.,0.75,6.7,0.75
startle,prankster,ARG1,The prankster startled the cat by hiding behind the curtains.,0.75,The prankster startled the dog by putting a fake spider on its head.,0.75,The prankster startled the neighbor by playing a loud music at 3am.,0.75,The prankster startled the coworker by putting a fake spider on their shoulder.,0.75,The prankster startled the friend by putting a fake spider on their hand.,0.75,3,0.75
steal,criminal,ARG0,The criminal stole the money from the bank.,0.75,The thief stole the valuable jewels from the museum.,0.75,The burglar stole the laptop from the office.,0.75,The pickpocket stole the wallet from the tourist.,0.75,The con artist stole the identity from the victim.,0.75,6.7,0.75
steal,criminal,ARG1,The criminal stole the money from the bank.,0.75,The thief stole the valuable jewels from the museum.,0.75,The burglar stole the laptop from the office.,0.75,The pickpocket stole the wallet from the tourist.,0.75,The con artist stole the identity from the victim.,0.75,1.4,0.75
steal,infant,ARG0,The thief stole the baby.,0.75,The baby was stolen by the thief.,0.75,The thief took the baby.,0.75,The baby was taken by the thief.,0.75,The thief kidnapped the baby.,0.75,1.7,0.75
steal,infant,ARG1,The thief stole the baby from the hospital.,0.75,The burglar stole the infant from the nursery.,0.75,The pickpocket stole the baby from the shopping mall.,0.75,The kidnapper stole the infant from the orphanage.,0.75,The criminal stole the baby from the hospital.,0.75,4.5,0.75
steal,van,ARG0,The thief stole the van.,0.75,The van was stolen by the thief.,0.75,The thief stole the van from the parking lot.,0.75,The van was stolen by the thief from the parking lot.,0.75,The thief stole the van and drove it away.,0.75,1.1,0.75
steal,van,ARG1,The thief stole the van.,0.75,The van was stolen by the thief.,0.75,The thief stole the van from the parking lot.,0.75,The van was stolen by the thief in the parking lot.,0.75,The thief stole the van and drove it away.,0.75,5.2,0.75
steal,wallet,ARG0,The thief stole the wallet.,1.0,The wallet was stolen by the thief.,0.75,The thief took the wallet.,0.75,The wallet was taken by the thief.,0.75,The thief had stolen the wallet.,1.0,1,0.85
steal,wallet,ARG1,The thief stole the wallet.,0.75,The wallet was stolen by the thief.,0.75,The thief took the wallet.,0.75,The wallet was taken by the thief.,0.75,The thief had stolen the wallet.,0.75,6.5,0.75
study,artist,ARG0,The artist studied painting for many years.,0.75,The artist studied music in college.,0.75,The artist studied art history in graduate school.,0.75,The artist studied sculpture in a workshop.,0.75,The artist studied photography in a darkroom.,0.75,5.7,0.75
study,artist,ARG1,The artist studied the brush strokes.,0.75,The artist studied the composition.,0.75,The artist studied the color palette.,0.75,The artist studied the lighting.,0.75,,0.75,3.1,0.75
study,disease,ARG0,I am studying the disease to understand its causes and develop a treatment plan.,0.75,The study of the disease is crucial to prevent its spread and save lives.,0.75,The researchers are studying the disease to find a cure and improve its treatment.,0.75,The study of the disease is essential to understand its impact on the population and develop preventive measures.,0.75,The study of the disease is a crucial step in the development of a vaccine and treatment.,0.75,1.2,0.75
study,disease,ARG1,I am studying the disease to understand its causes and develop effective treatments.,0.75,The study of the disease is crucial to prevent its spread and improve public health.,0.75,The researchers are studying the disease to develop a vaccine and treatments.,0.75,The study of the disease is ongoing to understand its impact on the population and develop prevention strategies.,0.75,The study of the disease is essential to understand its causes and develop effective treatments for the affected individuals.,0.75,5.7,0.75
study,newborn,ARG0,,0.75,,0.75,,0.75,,0.75,,0.75,2.8,0.75
study,newborn,ARG1,,0.75,,0.75,,0.75,,0.75,,0.75,4,0.75
study,painting,ARG0,I studied painting for hours every day.,0.75,She studied painting in college.,0.75,He studied painting in his spare time.,0.75,We studied painting together.,0.75,They studied painting in their free time.,0.75,1.3,0.75
study,painting,ARG1,I studied painting for hours every day.,0.75,She studied painting in college.,0.75,He studied painting in his spare time.,0.75,We studied painting together.,0.75,They studied painting in their free time.,0.75,5.4,0.75
